% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
1.353	1	1	136	4	2	28	1095	0
1.354	1	2	136	5	1	28	1095	0
1.354	1	1	136	5	2	28	1095	0
1.355	1	2	136	6	1	28	1095	0
1.355	1	1	136	6	2	28	1095	0
1.356	1	2	136	7	1	28	1095	0
1.356	1	1	136	7	2	28	1095	0
1.357	1	2	136	8	1	28	1095	0
1.357	1	1	136	8	2	28	1095	0
1.358	1	2	136	9	1	28	1095	0
1.358	1	1	136	9	2	28	1095	0
1.359	1	2	136	10	1	28	1095	0
1.359	1	1	136	10	2	28	1095	0
1.36	1	2	137	1	1	28	1095	0
1.36	1	1	137	1	2	28	1095	0
1.361	1	2	137	2	1	28	1095	0
1.361	1	1	137	2	2	28	1095	0
1.362	1	2	137	3	1	28	1095	0
1.362	1	1	137	3	2	28	1095	0
1.363	1	2	137	4	1	28	1095	0
1.363	1	1	137	4	2	28	1095	0
1.364	1	2	137	5	1	28	1095	0
1.364	1	1	137	5	2	28	1095	0
1.365	1	2	137	6	1	28	1095	0
1.365	1	1	137	6	2	28	1095	0
1.366	1	2	137	7	1	28	1095	0
1.366	1	1	137	7	2	28	1095	0
1.367	1	2	137	8	1	28	1095	0
1.367	1	1	137	8	2	28	1095	0
1.368	1	2	137	9	1	28	1095	0
1.368	1	1	137	9	2	28	1095	0
1.369	1	2	137	10	1	28	1095	0
1.369	1	1	137	10	2	28	1095	0
1.37	1	2	138	1	1	28	1095	0
1.37	1	1	138	1	2	28	1095	0
1.371	1	2	138	2	1	28	1095	0
1.371	1	1	138	2	2	28	1095	0
1.372	1	2	138	3	1	28	1095	0
1.372	1	1	138	3	2	28	1095	0
1.373	1	2	138	4	1	28	1095	0
1.373	1	1	138	4	2	28	1095	0
1.374	1	2	138	5	1	28	1095	0
1.374	1	1	138	5	2	28	1095	0
1.375	1	2	138	6	1	28	1095	0
1.375	1	1	138	6	2	28	1095	0
1.376	1	2	138	7	1	28	1095	0
1.376	1	1	138	7	2	28	1095	0
1.377	1	2	138	8	1	28	1095	0
1.377	1	1	138	8	2	28	1095	0
1.378	1	2	138	9	1	28	1095	0
1.378	1	1	138	9	2	28	1095	0
1.379	1	2	138	10	1	28	1095	0
1.379	1	1	138	10	2	28	1095	0
1.38	1	2	139	1	1	28	1095	0
1.38	1	1	139	1	2	28	1095	0
1.381	1	2	139	2	1	28	1095	0
1.381	1	1	139	2	2	28	1095	0
1.382	1	2	139	3	1	28	1095	0
1.382	1	1	139	3	2	28	1095	0
1.383	1	2	139	4	1	28	1095	0
1.383	1	1	139	4	2	28	1095	0
1.384	1	2	139	5	1	28	1095	0
1.384	1	1	139	5	2	28	1095	0
1.385	1	2	139	6	1	28	1095	0
1.385	1	1	139	6	2	28	1095	0
1.386	1	2	139	7	1	28	1095	0
1.386	1	1	139	7	2	28	1095	0
1.387	1	2	139	8	1	28	1095	0
1.387	1	1	139	8	2	28	1095	0
1.388	1	2	139	9	1	28	1095	0
1.388	1	1	139	9	2	28	1095	0
1.389	1	2	139	10	1	28	1095	0
1.389	1	1	139	10	2	28	1095	0
1.39	1	2	140	1	1	28	1095	0
1.39	1	1	140	1	2	28	1095	0
1.391	1	2	140	2	1	28	1095	0
1.391	1	1	140	2	2	28	1095	0
1.392	1	2	140	3	1	28	1095	0
1.392	1	1	140	3	2	28	1095	0
1.393	1	2	140	4	1	28	1095	0
1.393	1	1	140	4	2	28	1095	0
1.394	1	2	140	5	1	28	1095	0
1.394	1	1	140	5	2	28	1095	0
1.395	1	2	140	6	1	28	1095	0
1.395	1	1	140	6	2	28	1095	0
1.396	1	2	140	7	1	28	1095	0
1.396	1	1	140	7	2	28	1095	0
1.397	1	2	140	8	1	28	1095	0
1.397	1	1	140	8	2	28	1095	0
1.398	1	2	140	9	1	28	1095	0
1.398	1	1	140	9	2	28	1095	0
1.399	1	2	140	10	1	28	1095	0
1.399	1	1	140	10	2	28	1095	0
1.4	1	2	141	1	1	28	1095	0
1.4	1	1	141	1	2	28	1095	0
1.401	1	2	141	2	1	28	1095	0
1.401	1	1	141	2	2	28	1095	0
1.402	1	2	141	3	1	28	1095	0
1.402	1	1	141	3	2	28	1095	0
1.403	1	2	141	4	1	28	1095	0
1.403	1	1	141	4	2	28	1095	0
1.404	1	2	141	5	1	28	1095	0
1.404	1	1	141	5	2	28	1095	0
1.405	1	2	141	6	1	28	1095	0
1.405	1	1	141	6	2	28	1095	0
1.406	1	2	141	7	1	28	1095	0
1.406	1	1	141	7	2	28	1095	0
1.407	1	2	141	8	1	28	1095	0
1.407	1	1	141	8	2	28	1095	0
1.408	1	2	141	9	1	28	1095	0
1.408	1	1	141	9	2	28	1095	0
1.409	1	2	141	10	1	28	1095	0
1.409	1	1	141	10	2	28	1095	0
1.41	1	2	142	1	1	28	1095	0
1.41	1	1	142	1	2	28	1095	0
1.411	1	2	142	2	1	28	1095	0
1.411	1	1	142	2	2	28	1095	0
1.412	1	2	142	3	1	28	1095	0
1.412	1	1	142	3	2	28	1095	0
1.413	1	2	142	4	1	28	1095	0
1.413	1	1	142	4	2	28	1095	0
1.414	1	2	142	5	1	28	1095	0
1.414	1	1	142	5	2	28	1095	0
1.415	1	2	142	6	1	28	1095	0
1.415	1	1	142	6	2	28	1095	0
1.416	1	2	142	7	1	28	1095	0
1.416	1	1	142	7	2	28	1095	0
1.417	1	2	142	8	1	28	1095	0
1.417	1	1	142	8	2	28	1095	0
1.418	1	2	142	9	1	28	1095	0
1.418	1	1	142	9	2	28	1095	0
1.419	1	2	142	10	1	28	1095	0
1.419	1	1	142	10	2	28	1095	0
1.42	1	2	143	1	1	28	1095	0
1.42	1	1	143	1	2	28	1095	0
1.421	1	2	143	2	1	28	1095	0
1.421	1	1	143	2	2	28	1095	0
1.422	1	2	143	3	1	28	1095	0
1.422	1	1	143	3	2	28	1095	0
1.423	1	2	143	4	1	28	1095	0
1.423	1	1	143	4	2	28	1095	0
1.424	1	2	143	5	1	28	1095	0
1.424	1	1	143	5	2	28	1095	0
1.425	1	2	143	6	1	28	1095	0
1.425	1	1	143	6	2	28	1095	0
1.426	1	2	143	7	1	28	1095	0
1.426	1	1	143	7	2	28	1095	0
1.427	1	2	143	8	1	28	1095	0
1.427	1	1	143	8	2	28	1095	0
1.428	1	2	143	9	1	28	1095	0
1.428	1	1	143	9	2	28	1095	0
1.429	1	2	143	10	1	28	1095	0
1.429	1	1	143	10	2	28	1095	0
1.43	1	2	144	1	1	28	1095	0
1.43	1	1	144	1	2	28	1095	0
1.431	1	2	144	2	1	28	1095	0
1.431	1	1	144	2	2	28	1095	0
1.432	1	2	144	3	1	28	1095	0
1.432	1	1	144	3	2	28	1095	0
1.433	1	2	144	4	1	28	1095	0
1.433	1	1	144	4	2	28	1095	0
1.434	1	2	144	5	1	28	1095	0
1.434	1	1	144	5	2	28	1095	0
1.435	1	2	144	6	1	28	1095	0
1.435	1	1	144	6	2	28	1095	0
1.436	1	2	144	7	1	28	1095	0
1.436	1	1	144	7	2	28	1095	0
1.437	1	2	144	8	1	28	1095	0
1.437	1	1	144	8	2	28	1095	0
1.438	1	2	144	9	1	28	1095	0
1.438	1	1	144	9	2	28	1095	0
1.439	1	2	144	10	1	28	1095	0
1.439	1	1	144	10	2	28	1095	0
1.44	1	2	145	1	1	28	1095	0
1.44	1	1	145	1	2	28	1095	0
1.441	1	2	145	2	1	28	1095	0
1.441	1	1	145	2	2	28	1095	0
1.442	1	2	145	3	1	28	1095	0
1.442	1	1	145	3	2	28	1095	0
1.443	1	2	145	4	1	28	1095	0
1.443	1	1	145	4	2	28	1095	0
1.444	1	2	145	5	1	28	1095	0
1.444	1	1	145	5	2	28	1095	0
1.445	1	2	145	6	1	28	1095	0
1.445	1	1	145	6	2	28	1095	0
1.446	1	2	145	7	1	28	1095	0
1.446	1	1	145	7	2	28	1095	0
1.447	1	2	145	8	1	28	1095	0
1.447	1	1	145	8	2	28	1095	0
1.448	1	2	145	9	1	28	1095	0
1.448	1	1	145	9	2	28	1095	0
1.449	1	2	145	10	1	28	1095	0
1.449	1	1	145	10	2	28	1095	0
1.45	1	2	146	1	1	28	1095	0
1.45	1	1	146	1	2	28	1095	0
1.451	1	2	146	2	1	28	1095	0
1.451	1	1	146	2	2	28	1095	0
1.452	1	2	146	3	1	28	1095	0
1.452	1	1	146	3	2	28	1095	0
1.453	1	2	146	4	1	28	1095	0
1.453	1	1	146	4	2	28	1095	0
1.454	1	2	146	5	1	28	1095	0
1.454	1	1	146	5	2	28	1095	0
1.455	1	2	146	6	1	28	1095	0
1.455	1	1	146	6	2	28	1095	0
1.456	1	2	146	7	1	28	1095	0
1.456	1	1	146	7	2	28	1095	0
1.457	1	2	146	8	1	28	1095	0
1.457	1	1	146	8	2	28	1095	0
1.458	1	2	146	9	1	28	1095	0
1.458	1	1	146	9	2	28	1095	0
1.459	1	2	146	10	1	28	1095	0
1.459	1	1	146	10	2	28	1095	0
1.46	1	2	147	1	1	28	1095	0
1.46	1	1	147	1	2	28	1095	0
1.461	1	2	147	2	1	28	1095	0
1.461	1	1	147	2	2	28	1095	0
1.462	1	2	147	3	1	28	1095	0
1.462	1	1	147	3	2	28	1095	0
1.463	1	2	147	4	1	28	1095	0
1.463	1	1	147	4	2	28	1095	0
1.464	1	2	147	5	1	28	1095	0
1.464	1	1	147	5	2	28	1095	0
1.465	1	2	147	6	1	28	1095	0
1.465	1	1	147	6	2	28	1095	0
1.466	1	2	147	7	1	28	1095	0
1.466	1	1	147	7	2	28	1095	0
1.467	1	2	147	8	1	28	1095	0
1.467	1	1	147	8	2	28	1095	0
1.468	1	2	147	9	1	28	1095	0
1.468	1	1	147	9	2	28	1095	0
1.469	1	2	147	10	1	28	1095	0
1.469	1	1	147	10	2	28	1095	0
1.47	1	2	148	1	1	28	1095	0
1.47	1	1	148	1	2	28	1095	0
1.471	1	2	148	2	1	28	1095	0
1.471	1	1	148	2	2	28	1095	0
1.472	1	2	148	3	1	28	1095	0
1.472	1	1	148	3	2	28	1095	0
1.473	1	2	148	4	1	28	1095	0
1.473	1	1	148	4	2	28	1095	0
1.474	1	2	148	5	1	28	1095	0
1.474	1	1	148	5	2	28	1095	0
1.475	1	2	148	6	1	28	1095	0
1.475	1	1	148	6	2	28	1095	0
1.476	1	2	148	7	1	28	1095	0
1.476	1	1	148	7	2	28	1095	0
1.477	1	2	148	8	1	28	1095	0
1.477	1	1	148	8	2	28	1095	0
1.478	1	2	148	9	1	28	1095	0
1.478	1	1	148	9	2	28	1095	0
1.479	1	2	148	10	1	28	1095	0
1.479	1	1	148	10	2	28	1095	0
1.48	1	2	149	1	1	28	1095	0
1.48	1	1	149	1	2	28	1095	0
1.481	1	2	149	2	1	28	1095	0
1.481	1	1	149	2	2	28	1095	0
1.482	1	2	149	3	1	28	1095	0
1.482	1	1	149	3	2	28	1095	0
1.483	1	2	149	4	1	28	1095	0
1.483	1	1	149	4	2	28	1095	0
1.484	1	2	149	5	1	28	1095	0
1.484	1	1	149	5	2	28	1095	0
1.485	1	2	149	6	1	28	1095	0
1.485	1	1	149	6	2	28	1095	0
1.486	1	2	149	7	1	28	1095	0
1.486	1	1	149	7	2	28	1095	0
1.487	1	2	149	8	1	28	1095	0
1.487	1	1	149	8	2	28	1095	0
1.488	1	2	149	9	1	28	1095	0
1.488	1	1	149	9	2	28	1095	0
1.489	1	2	149	10	1	28	1095	0
1.489	1	1	149	10	2	28	1095	0
1.49	1	2	150	1	1	28	1095	0
1.49	1	1	150	1	2	28	1095	0
1.491	1	2	150	2	1	28	1095	0
1.491	1	1	150	2	2	28	1095	0
1.492	1	2	150	3	1	28	1095	0
1.492	1	1	150	3	2	28	1095	0
1.493	1	2	150	4	1	28	1095	0
1.493	1	1	150	4	2	28	1095	0
1.494	1	2	150	5	1	28	1095	0
1.494	1	1	150	5	2	28	1095	0
1.495	1	2	150	6	1	28	1095	0
1.495	1	1	150	6	2	28	1095	0
1.496	1	2	150	7	1	28	1095	0
1.496	1	1	150	7	2	28	1095	0
1.497	1	2	150	8	1	28	1095	0
1.497	1	1	150	8	2	28	1095	0
1.498	1	2	150	9	1	28	1095	0
1.498	1	1	150	9	2	28	1095	0
1.499	1	2	150	10	1	28	1095	0
1.499	1	1	150	10	2	28	1095	0
1.5	1	2	151	1	1	28	1095	0
1.5	1	1	151	1	2	28	1095	0
1.501	1	2	151	2	1	28	1095	0
1.501	1	1	151	2	2	28	1095	0
1.502	1	2	151	3	1	28	1095	0
1.502	1	1	151	3	2	28	1095	0
1.503	1	2	151	4	1	28	1095	0
1.503	1	1	151	4	2	28	1095	0
1.504	1	2	151	5	1	28	1095	0
1.504	1	1	151	5	2	28	1095	0
1.505	1	2	151	6	1	28	1095	0
1.505	1	1	151	6	2	28	1095	0
1.506	1	2	151	7	1	28	1095	0
1.506	1	1	151	7	2	28	1095	0
1.507	1	2	151	8	1	28	1095	0
1.507	1	1	151	8	2	28	1095	0
1.508	1	2	151	9	1	28	1095	0
1.508	1	1	151	9	2	28	1095	0
1.509	1	2	151	10	1	28	1095	0
1.509	1	1	151	10	2	28	1095	0
1.51	1	2	152	1	1	28	1095	0
1.51	1	1	152	1	2	28	1095	0
1.511	1	2	152	2	1	28	1095	0
1.511	1	1	152	2	2	28	1095	0
1.512	1	2	152	3	1	28	1095	0
1.512	1	1	152	3	2	28	1095	0
1.513	1	2	152	4	1	28	1095	0
1.513	1	1	152	4	2	28	1095	0
1.514	1	2	152	5	1	28	1095	0
1.514	1	1	152	5	2	28	1095	0
1.515	1	2	152	6	1	28	1095	0
1.515	1	1	152	6	2	28	1095	0
1.516	1	2	152	7	1	28	1095	0
1.516	1	1	152	7	2	28	1095	0
1.517	1	2	152	8	1	28	1095	0
1.517	1	1	152	8	2	28	1095	0
1.518	1	2	152	9	1	28	1095	0
1.518	1	1	152	9	2	28	1095	0
1.519	1	2	152	10	1	28	1095	0
1.519	1	1	152	10	2	28	1095	0
1.52	1	2	153	1	1	28	1095	0
1.52	1	1	153	1	2	28	1095	0
1.521	1	2	153	2	1	28	1095	0
1.521	1	1	153	2	2	28	1095	0
1.522	1	2	153	3	1	28	1095	0
1.522	1	1	153	3	2	28	1095	0
1.523	1	2	153	4	1	28	1095	0
1.523	1	1	153	4	2	28	1095	0
1.524	1	2	153	5	1	28	1095	0
1.524	1	1	153	5	2	28	1095	0
1.525	1	2	153	6	1	28	1095	0
1.525	1	1	153	6	2	28	1095	0
1.526	1	2	153	7	1	28	1095	0
1.526	1	1	153	7	2	28	1095	0
1.527	1	2	153	8	1	28	1095	0
1.527	1	1	153	8	2	28	1095	0
1.528	1	2	153	9	1	28	1095	0
1.528	1	1	153	9	2	28	1095	0
1.529	1	2	153	10	1	28	1095	0
1.529	1	1	153	10	2	28	1095	0
1.53	1	2	154	1	1	28	1095	0
1.53	1	1	154	1	2	28	1095	0
1.531	1	2	154	2	1	28	1095	0
1.531	1	1	154	2	2	28	1095	0
1.532	1	2	154	3	1	28	1095	0
1.532	1	1	154	3	2	28	1095	0
1.533	1	2	154	4	1	28	1095	0
1.533	1	1	154	4	2	28	1095	0
1.534	1	2	154	5	1	28	1095	0
1.534	1	1	154	5	2	28	1095	0
1.535	1	2	154	6	1	28	1095	0
1.535	1	1	154	6	2	28	1095	0
1.536	1	2	154	7	1	28	1095	0
1.536	1	1	154	7	2	28	1095	0
1.537	1	2	154	8	1	28	1095	0
1.537	1	1	154	8	2	28	1095	0
1.538	1	2	154	9	1	28	1095	0
1.538	1	1	154	9	2	28	1095	0
1.539	1	2	154	10	1	28	1095	0
1.539	1	1	154	10	2	28	1095	0
1.54	1	2	155	1	1	28	1095	0
1.54	1	1	155	1	2	28	1095	0
1.541	1	2	155	2	1	28	1095	0
1.541	1	1	155	2	2	28	1095	0
1.542	1	2	155	3	1	28	1095	0
1.542	1	1	155	3	2	28	1095	0
1.543	1	2	155	4	1	28	1095	0
1.543	1	1	155	4	2	28	1095	0
1.544	1	2	155	5	1	28	1095	0
1.544	1	1	155	5	2	28	1095	0
1.545	1	2	155	6	1	28	1095	0
1.545	1	1	155	6	2	28	1095	0
1.546	1	2	155	7	1	28	1095	0
1.546	1	1	155	7	2	28	1095	0
1.547	1	2	155	8	1	28	1095	0
1.547	1	1	155	8	2	28	1095	0
1.548	1	2	155	9	1	28	1095	0
1.548	1	1	155	9	2	28	1095	0
1.549	1	2	155	10	1	28	1095	0
1.549	1	1	155	10	2	28	1095	0
1.55	1	2	156	1	1	28	1095	0
1.55	1	1	156	1	2	28	1095	0
1.551	1	2	156	2	1	28	1095	0
1.551	1	1	156	2	2	28	1095	0
1.552	1	2	156	3	1	28	1095	0
1.552	1	1	156	3	2	28	1095	0
1.553	1	2	156	4	1	28	1095	0
1.553	1	1	156	4	2	28	1095	0
1.554	1	2	156	5	1	28	1095	0
1.554	1	1	156	5	2	28	1095	0
1.555	1	2	156	6	1	28	1095	0
1.555	1	1	156	6	2	28	1095	0
1.556	1	2	156	7	1	28	1095	0
1.556	1	1	156	7	2	28	1095	0
1.557	1	2	156	8	1	28	1095	0
1.557	1	1	156	8	2	28	1095	0
1.558	1	2	156	9	1	28	1095	0
1.558	1	1	156	9	2	28	1095	0
1.559	1	2	156	10	1	28	1095	0
1.559	1	1	156	10	2	28	1095	0
1.56	1	2	157	1	1	28	1095	0
1.56	1	1	157	1	2	28	1095	0
1.561	1	2	157	2	1	28	1095	0
1.561	1	1	157	2	2	28	1095	0
1.562	1	2	157	3	1	28	1095	0
1.562	1	1	157	3	2	28	1095	0
1.563	1	2	157	4	1	28	1095	0
1.563	1	1	157	4	2	28	1095	0
1.564	1	2	157	5	1	28	1095	0
1.564	1	1	157	5	2	28	1095	0
1.565	1	2	157	6	1	28	1095	0
1.565	1	1	157	6	2	28	1095	0
1.566	1	2	157	7	1	28	1095	0
1.566	1	1	157	7	2	28	1095	0
1.567	1	2	157	8	1	28	1095	0
1.567	1	1	157	8	2	28	1095	0
1.568	1	2	157	9	1	28	1095	0
1.568	1	1	157	9	2	28	1095	0
1.569	1	2	157	10	1	28	1095	0
1.569	1	1	157	10	2	28	1095	0
1.57	1	2	158	1	1	28	1095	0
1.57	1	1	158	1	2	28	1095	0
1.571	1	2	158	2	1	28	1095	0
1.571	1	1	158	2	2	28	1095	0
1.572	1	2	158	3	1	28	1095	0
1.572	1	1	158	3	2	28	1095	0
1.573	1	2	158	4	1	28	1095	0
1.573	1	1	158	4	2	28	1095	0
1.574	1	2	158	5	1	28	1095	0
1.574	1	1	158	5	2	28	1095	0
1.575	1	2	158	6	1	28	1095	0
1.575	1	1	158	6	2	28	1095	0
1.576	1	2	158	7	1	28	1095	0
1.576	1	1	158	7	2	28	1095	0
1.577	1	2	158	8	1	28	1095	0
1.577	1	1	158	8	2	28	1095	0
1.578	1	2	158	9	1	28	1095	0
1.578	1	1	158	9	2	28	1095	0
1.579	1	2	158	10	1	28	1095	0
1.579	1	1	158	10	2	28	1095	0
1.58	1	2	159	1	1	28	1095	0
1.58	1	1	159	1	2	28	1095	0
1.581	1	2	159	2	1	28	1095	0
1.581	1	1	159	2	2	28	1095	0
1.582	1	2	159	3	1	28	1095	0
1.582	1	1	159	3	2	28	1095	0
1.583	1	2	159	4	1	28	1095	0
1.583	1	1	159	4	2	28	1095	0
1.584	1	2	159	5	1	28	1095	0
1.584	1	1	159	5	2	28	1095	0
1.585	1	2	159	6	1	28	1095	0
1.585	1	1	159	6	2	28	1095	0
1.586	1	2	159	7	1	28	1095	0
1.586	1	1	159	7	2	28	1095	0
1.587	1	2	159	8	1	28	1095	0
1.587	1	1	159	8	2	28	1095	0
1.588	1	2	159	9	1	28	1095	0
1.588	1	1	159	9	2	28	1095	0
1.589	1	2	159	10	1	28	1095	0
1.589	1	1	159	10	2	28	1095	0
1.59	1	2	160	1	1	28	1095	0
1.59	1	1	160	1	2	28	1095	0
1.591	1	2	160	2	1	28	1095	0
1.591	1	1	160	2	2	28	1095	0
1.592	1	2	160	3	1	28	1095	0
1.592	1	1	160	3	2	28	1095	0
1.593	1	2	160	4	1	28	1095	0
1.593	1	1	160	4	2	28	1095	0
1.594	1	2	160	5	1	28	1095	0
1.594	1	1	160	5	2	28	1095	0
1.595	1	2	160	6	1	28	1095	0
1.595	1	1	160	6	2	28	1095	0
1.596	1	2	160	7	1	28	1095	0
1.596	1	1	160	7	2	28	1095	0
1.597	1	2	160	8	1	28	1095	0
1.597	1	1	160	8	2	28	1095	0
1.598	1	2	160	9	1	28	1095	0
1.598	1	1	160	9	2	28	1095	0
1.599	1	2	160	10	1	28	1095	0
1.599	1	1	160	10	2	28	1095	0
1.6	1	2	161	1	1	28	1095	0
1.6	1	1	161	1	2	28	1095	0
1.601	1	2	161	2	1	28	1095	0
1.601	1	1	161	2	2	28	1095	0
1.602	1	2	161	3	1	28	1095	0
1.602	1	1	161	3	2	28	1095	0
1.603	1	2	161	4	1	28	1095	0
1.603	1	1	161	4	2	28	1095	0
1.604	1	2	161	5	1	28	1095	0
1.604	1	1	161	5	2	28	1095	0
1.605	1	2	161	6	1	28	1095	0
1.605	1	1	161	6	2	28	1095	0
1.606	1	2	161	7	1	28	1095	0
1.606	1	1	161	7	2	28	1095	0
1.607	1	2	161	8	1	28	1095	0
1.607	1	1	161	8	2	28	1095	0
1.608	1	2	161	9	1	28	1095	0
1.608	1	1	161	9	2	28	1095	0
1.609	1	2	161	10	1	28	1095	0
1.609	1	1	161	10	2	28	1095	0
1.61	1	2	162	1	1	28	1095	0
1.61	1	1	162	1	2	28	1095	0
1.611	1	2	162	2	1	28	1095	0
1.611	1	1	162	2	2	28	1095	0
1.612	1	2	162	3	1	28	1095	0
1.612	1	1	162	3	2	28	1095	0
1.613	1	2	162	4	1	28	1095	0
1.613	1	1	162	4	2	28	1095	0
1.614	1	2	162	5	1	28	1095	0
1.614	1	1	162	5	2	28	1095	0
1.615	1	2	162	6	1	28	1095	0
1.615	1	1	162	6	2	28	1095	0
1.616	1	2	162	7	1	28	1095	0
1.616	1	1	162	7	2	28	1095	0
1.617	1	2	162	8	1	28	1095	0
1.617	1	1	162	8	2	28	1095	0
1.618	1	2	162	9	1	28	1095	0
1.618	1	1	162	9	2	28	1095	0
1.619	1	2	162	10	1	28	1095	0
1.619	1	1	162	10	2	28	1095	0
1.62	1	2	163	1	1	28	1095	0
1.62	1	1	163	1	2	28	1095	0
1.621	1	2	163	2	1	28	1095	0
1.621	1	1	163	2	2	28	1095	0
1.622	1	2	163	3	1	28	1095	0
1.622	1	1	163	3	2	28	1095	0
1.623	1	2	163	4	1	28	1095	0
1.623	1	1	163	4	2	28	1095	0
1.624	1	2	163	5	1	28	1095	0
1.624	1	1	163	5	2	28	1095	0
1.625	1	2	163	6	1	28	1095	0
1.625	1	1	163	6	2	28	1095	0
1.626	1	2	163	7	1	28	1095	0
1.626	1	1	163	7	2	28	1095	0
1.627	1	2	163	8	1	28	1095	0
1.627	1	1	163	8	2	28	1095	0
1.628	1	2	163	9	1	28	1095	0
1.628	1	1	163	9	2	28	1095	0
1.629	1	2	163	10	1	28	1095	0
1.629	1	1	163	10	2	28	1095	0
1.63	1	2	164	1	1	28	1095	0
1.63	1	1	164	1	2	28	1095	0
1.631	1	2	164	2	1	28	1095	0
1.631	1	1	164	2	2	28	1095	0
1.632	1	2	164	3	1	28	1095	0
1.632	1	1	164	3	2	28	1095	0
1.633	1	2	164	4	1	28	1095	0
1.633	1	1	164	4	2	28	1095	0
1.634	1	2	164	5	1	28	1095	0
1.634	1	1	164	5	2	28	1095	0
1.635	1	2	164	6	1	28	1095	0
1.635	1	1	164	6	2	28	1095	0
1.636	1	2	164	7	1	28	1095	0
1.636	1	1	164	7	2	28	1095	0
1.637	1	2	164	8	1	28	1095	0
1.637	1	1	164	8	2	28	1095	0
1.638	1	2	164	9	1	28	1095	0
1.638	1	1	164	9	2	28	1095	0
1.639	1	2	164	10	1	28	1095	0
1.639	1	1	164	10	2	28	1095	0
1.64	1	2	165	1	1	28	1095	0
1.64	1	1	165	1	2	28	1095	0
1.641	1	2	165	2	1	28	1095	0
1.641	1	1	165	2	2	28	1095	0
1.642	1	2	165	3	1	28	1095	0
1.642	1	1	165	3	2	28	1095	0
1.643	1	2	165	4	1	28	1095	0
1.643	1	1	165	4	2	28	1095	0
1.644	1	2	165	5	1	28	1095	0
1.644	1	1	165	5	2	28	1095	0
1.645	1	2	165	6	1	28	1095	0
1.645	1	1	165	6	2	28	1095	0
1.646	1	2	165	7	1	28	1095	0
1.646	1	1	165	7	2	28	1095	0
1.647	1	2	165	8	1	28	1095	0
1.647	1	1	165	8	2	28	1095	0
1.648	1	2	165	9	1	28	1095	0
1.648	1	1	165	9	2	28	1095	0
1.649	1	2	165	10	1	28	1095	0
1.649	1	1	165	10	2	28	1095	0
1.65	1	2	166	1	1	28	1095	0
1.65	1	1	166	1	2	28	1095	0
1.651	1	2	166	2	1	28	1095	0
1.651	1	1	166	2	2	28	1095	0
1.652	1	2	166	3	1	28	1095	0
1.652	1	1	166	3	2	28	1095	0
1.653	1	2	166	4	1	28	1095	0
1.653	1	1	166	4	2	28	1095	0
1.654	1	2	166	5	1	28	1095	0
1.654	1	1	166	5	2	28	1095	0
1.655	1	2	166	6	1	28	1095	0
1.655	1	1	166	6	2	28	1095	0
1.656	1	2	166	7	1	28	1095	0
1.656	1	1	166	7	2	28	1095	0
1.657	1	2	166	8	1	28	1095	0
1.657	1	1	166	8	2	28	1095	0
1.658	1	2	166	9	1	28	1095	0
1.658	1	1	166	9	2	28	1095	0
1.659	1	2	166	10	1	28	1095	0
1.659	1	1	166	10	2	28	1095	0
1.66	1	2	167	1	1	28	1095	0
1.66	1	1	167	1	2	28	1095	0
1.661	1	2	167	2	1	28	1095	0
1.661	1	1	167	2	2	28	1095	0
1.662	1	2	167	3	1	28	1095	0
1.662	1	1	167	3	2	28	1095	0
1.663	1	2	167	4	1	28	1095	0
1.663	1	1	167	4	2	28	1095	0
1.664	1	2	167	5	1	28	1095	0
1.664	1	1	167	5	2	28	1095	0
1.665	1	2	167	6	1	28	1095	0
1.665	1	1	167	6	2	28	1095	0
1.666	1	2	167	7	1	28	1095	0
1.666	1	1	167	7	2	28	1095	0
1.667	1	2	167	8	1	28	1095	0
1.667	1	1	167	8	2	28	1095	0
1.668	1	2	167	9	1	28	1095	0
1.668	1	1	167	9	2	28	1095	0
1.669	1	2	167	10	1	28	1095	0
1.669	1	1	167	10	2	28	1095	0
1.67	1	2	168	1	1	28	1095	0
1.67	1	1	168	1	2	28	1095	0
1.671	1	2	168	2	1	28	1095	0
1.671	1	1	168	2	2	28	1095	0
1.672	1	2	168	3	1	28	1095	0
1.672	1	1	168	3	2	28	1095	0
1.673	1	2	168	4	1	28	1095	0
1.673	1	1	168	4	2	28	1095	0
1.674	1	2	168	5	1	28	1095	0
1.674	1	1	168	5	2	28	1095	0
1.675	1	2	168	6	1	28	1095	0
1.675	1	1	168	6	2	28	1095	0
1.676	1	2	168	7	1	28	1095	0
1.676	1	1	168	7	2	28	1095	0
1.677	1	2	168	8	1	28	1095	0
1.677	1	1	168	8	2	28	1095	0
1.678	1	2	168	9	1	28	1095	0
1.678	1	1	168	9	2	28	1095	0
1.679	1	2	168	10	1	28	1095	0
1.679	1	1	168	10	2	28	1095	0
1.68	1	2	169	1	1	28	1095	0
1.68	1	1	169	1	2	28	1095	0
1.681	1	2	169	2	1	28	1095	0
1.681	1	1	169	2	2	28	1095	0
1.682	1	2	169	3	1	28	1095	0
1.682	1	1	169	3	2	28	1095	0
1.683	1	2	169	4	1	28	1095	0
1.683	1	1	169	4	2	28	1095	0
1.684	1	2	169	5	1	28	1095	0
1.684	1	1	169	5	2	28	1095	0
1.685	1	2	169	6	1	28	1095	0
1.685	1	1	169	6	2	28	1095	0
